No,Salary
37938,80474.18676252109
37939,18668.542874087976
37940,93449.62181915418
37941,131467.60659153372
37942,68982.54468705755
37943,13899.10313568188
37944,29434.021794882246
37945,25503.017675775787
37946,49211.79444192722
37947,46946.74369333453
37948,37166.154284692624
37949,24376.200357612033
37950,39469.02548923318
37951,11793.007214899062
37952,17319.7303314377
37953,147256.63588209235
37954,57193.98080461329
37955,38037.0076371231
37956,115748.5574586733
37957,59841.44255668379
37958,151278.9724745358
37959,28592.61185499838
37960,98259.59893151736
37961,65173.01759358269
37962,81259.73748247324
37963,161182.45165688865
37964,6398.064779871551
37965,68593.40973641248
37966,30713.141714065077
37967,11336.115560868346
37968,80139.42406549414
37969,58216.77008306903
37970,152884.98982752932
37971,31531.37555871215
37972,40345.54702744905
37973,82314.61676735943
37974,25166.58521649418
37975,35901.82986327411
37976,61032.36717793608
37977,28985.04317879509
37978,76563.12891593766
37979,4652.032238780141
37980,49371.0973856588
37981,113132.2361004711
37982,79549.41747936406
37983,68808.76650563651
37984,66057.2026286246
37985,49840.38618589088
37986,29321.38697830882
37987,164320.79693097904
37988,57842.95259113761
37989,61030.12749143944
37990,85984.83065615852
37991,51455.16467784603
37992,154599.48449729814
37993,17264.332029408535
37994,151905.5921021937
37995,3248.9283988175866
37996,13441.141180796683
37997,42260.85483781112
37998,104531.3423197518
37999,131462.16648290312
38000,27231.21767599735
38001,100039.06817197651
38002,8841.947177187149
38003,12370.712651867505
38004,41537.2774519747
38005,27114.64504778144
38006,51999.768164271234
38007,44573.488579434255
38008,104320.51101880141
38009,2740.758920669519
38010,25536.290248355246
38011,17918.39940688349
38012,28358.05200512073
38013,124876.47178862823
38014,110495.66069868814
38015,52935.65496432783
38016,60461.30898288729
38017,56613.060744160866
38018,12375.841578216912
38019,76807.630087561
38020,55665.15534596352
38021,71773.90517982647
38022,23237.758404368775
38023,114995.26010119809
38024,40297.66936961034
38025,53088.19138453686
38026,67868.06218500788
38027,77921.89488878373
38028,2045.3564339476366
38029,52281.770986502066
38030,103829.26892593433
38031,87051.97712872122
38032,27724.83649997761
38033,14524.863745562328
38034,153610.76719535675
38035,68354.30470838807
38036,3443.7320267690156
38037,52945.17473326647
38038,8135.593257084287
38039,29370.190246161368
38040,29799.34599695877
38041,70148.48796613982
38042,102544.46650569151
38043,35254.80956445438
38044,65096.494498274864
38045,15947.232908478287
38046,135773.8577305734
38047,33077.71415719447
38048,16763.133651724263
38049,10851.508689766106
38050,149518.9441479313
38051,53577.84118099003
38052,66079.51294273023
38053,31365.72229396433
38054,21075.377469090414
38055,23778.7030248446
38056,97080.29187699922
38057,63618.22808945026
38058,16400.394116788786
38059,61356.14286351193
38060,21246.301481375718
38061,-1420.1110905992532
38062,26024.496226898355
38063,97608.04007968017
38064,39487.48388716222
38065,148814.259769221
38066,61901.90022913035
38067,14213.723753633829
38068,91483.93116775807
38069,164.04190023308206
38070,131145.63007187168
38071,40064.34725823349
38072,91935.09440200395
38073,1662.5766384859114
38074,41818.40767724168
38075,40154.10546596723
38076,59023.82370309153
38077,84509.06585137098
38078,56530.61718129233
38079,86677.87915480474
38080,35586.901059718155
38081,117145.368983294
38082,49344.308681641945
38083,67964.12553424409
38084,185707.1285238689
38085,9394.58566138339
38086,8921.666727431591
38087,104078.32151199313
38088,18059.7973337878
38089,93758.04744573554
38090,25034.946386938926
38091,88276.75456881883
38092,18594.083586850214
38093,129019.54269998867
38094,11006.609482058951
38095,16102.081390192456
38096,141349.1584449427
38097,20400.76978437895
38098,59703.25888697391
38099,36005.27825713531
38100,67043.66667898891
38101,4211.661219716169
38102,11877.68947653738
38103,26860.024008941975
38104,117177.963024775
38105,44972.69475027896
38106,13504.08106881535
38107,21972.744167269055
38108,17875.78522644882
38109,97659.9193744434
38110,58275.90009452136
38111,45800.728368070326
38112,66428.00296439383
38113,61393.77686256286
38114,60568.25471917331
38115,65045.482794903495
38116,46493.82547074708
38117,172333.32600006915
38118,136590.16298557806
38119,78832.32285112096
38120,144319.4402147599
38121,59576.941951567474
38122,21542.123632644332
38123,81494.18063349606
38124,158.3084606294509
38125,26728.243500224355
38126,34216.51661883484
38127,3636.3563428493403
38128,110444.02356083371
38129,22506.021821116694
38130,15975.609341714768
38131,83935.4449789754
38132,20401.608028435487
38133,63346.590163642446
38134,98598.41421984695
38135,8212.153828348333
38136,29885.520910885265
38137,31637.50042457477
38138,61757.788369262154
38139,38814.46984794755
38140,108587.07244706158
38141,16734.949705164672
38142,57167.58868446715
38143,13458.690639322913
38144,14176.057867435355
38145,13724.965685501618
38146,47057.75631840798
38147,39157.14568194208
38148,107374.47968445584
38149,85725.84793924839
38150,103633.81449024063
38151,3323.764786807742
38152,92546.72531233665
38153,83676.35744193995
38154,42432.42264162978
38155,125501.7993845509
38156,110062.55026830581
38157,16133.641415668757
38158,49332.44788740525
38159,90534.17677314961
38160,37619.52528460521
38161,28217.87460736501
38162,30612.722560933482
38163,70919.57885032773
38164,51980.639402239394
38165,88747.57280738949
38166,69565.87556034508
38167,21619.56422095668
38168,127066.38202737854
38169,25564.31553466684
38170,59586.9116593576
38171,14088.759892794393
38172,23141.229663271
38173,83246.28658898025
38174,6912.024671010131
38175,67227.5150445522
38176,64023.36779382782
38177,10661.808491062515
38178,11846.863190141366
38179,31295.526662049055
38180,44731.80901210987
38181,63808.425861356314
38182,153622.87570735795
38183,2503.8481557955247
38184,54212.49605431452
38185,86360.14010488972
38186,63061.070928518435
38187,70482.1193045488
38188,395.06257294423233
38189,97985.77371675395
38190,7619.400293267896
38191,22471.060072980352
38192,53452.094289394365
38193,35434.13950334635
38194,16502.93265017471
38195,81495.436372637
38196,57174.64261352171
38197,64194.076355628495
38198,65630.9205039316
38199,21350.640922625396
38200,52483.35505831153
38201,25926.773220403098
38202,16054.044454096795
38203,76572.03896214624
38204,61821.94112367915
38205,77994.42301950583
38206,55216.01143616769
38207,74581.90793233516
38208,23641.895714301616
38209,40695.31080198419
38210,91030.49184353322
38211,30088.599760543657
38212,41241.774442772
38213,35725.59851516843
38214,25150.693473690328
38215,147448.43417118816
38216,124483.28713757546
38217,64938.97160293348
38218,67884.30874993079
38219,88125.3428852484
38220,21290.219462303845
38221,135054.63576446523
38222,103973.21203151048
38223,43452.00688800866
38224,84571.05756341858
38225,49263.65082272871
38226,76013.62414711606
38227,107951.30886312865
38228,69080.47486057559
38229,51724.49241648099
38230,38435.30319060098
38231,100525.95757762641
38232,18840.61707771826
38233,55701.697405435065
38234,165899.43514093675
38235,28471.180023838035
38236,99914.33048352228
38237,7164.819034787312
38238,13949.737098680916
38239,50943.99265174334
38240,53046.03875963409
38241,162989.69247373653
38242,17897.32941264553
38243,22627.83085430972
38244,72286.60172373586
38245,111359.12018363565
38246,39454.73049575883
38247,42739.142705304366
38248,57889.39795483438
38249,56469.09475704166
38250,15693.457285252693
38251,45862.13192822719
38252,16225.165905119211
38253,42391.25110098894
38254,26411.459679390882
38255,59026.70002178684
38256,45866.899777720246
38257,24259.422327473585
38258,91468.31659005153
38259,7352.423672671784
38260,72138.14211652864
38261,125866.5891252418
38262,7693.497425826482
38263,111246.4644256868
38264,30581.036009284173
38265,70084.1058782778
38266,53891.37862668175
38267,30201.852573101638
38268,47249.48995011116
38269,38825.303167758335
38270,32307.85374032451
38271,72475.75503941483
38272,42943.00473330061
38273,32866.98447748749
38274,17951.90164443352
38275,26793.09371285585
38276,101847.69406262714
38277,4477.7764563393885
38278,55680.619279042025
38279,33802.66889700547
38280,5782.038148181668
38281,17169.357307149854
38282,27670.07714656639
38283,30864.61417756479
38284,64241.016886236335
38285,70786.28599584731
38286,12516.14164252553
38287,36657.303096614356
38288,61754.33776323676
38289,14055.532631980504
38290,113366.05695576062
38291,21918.094007448388
38292,37364.04808258322
38293,46142.596032017624
38294,34262.63219774772
38295,20434.62894648189
38296,53889.69488811475
38297,32996.98980515523
38298,28819.186649691226
38299,29368.370534986796
38300,119842.53344710298
38301,22571.623493529394
38302,9338.509428779202
38303,43259.14964649708
38304,103387.873434601
38305,8486.348553770255
38306,66401.15021710545
38307,98731.70077692784
38308,8824.501934803484
38309,23822.275952606826
38310,22721.743754602925
38311,114574.66889633001
38312,98544.45714842028
38313,91842.82563009972
38314,111662.02481540469
38315,44780.30580648319
38316,75504.79226983874
38317,102258.30295155432
38318,14007.498394080822
38319,95484.03295845212
38320,35409.55623422798
38321,48167.92506459997
38322,12527.362598071937
38323,95881.86533739339
38324,24753.791101568448
38325,19494.951643359178
38326,77917.17398616615
38327,116658.40816783784
38328,16570.343430508743
38329,138273.79668307817
38330,68119.86798326884
38331,5499.135729939192
38332,8525.131828479929
38333,145858.98341238094
38334,16713.20881352858
38335,59015.1679190118
38336,23313.45665303493
38337,76419.67934400625
38338,49562.87406345103
38339,15246.362388169455
38340,34127.31331833443
38341,40837.51096413374
38342,23698.866137654102
38343,93710.97795227435
38344,72108.72201599737
38345,34027.01235931803
38346,55389.07861307911
38347,19502.63068160793
38348,17232.28514936081
38349,95326.1180853891
38350,113007.02170813017
38351,10317.800689764019
38352,99615.33846822946
38353,9747.12785087241
38354,45333.99783566432
38355,58580.41780932143
38356,15906.471881053038
38357,79879.33605895223
38358,16347.89326718167
38359,13330.135499684462
38360,72719.21167319207
38361,136164.45828327409
38362,41673.54352901568
38363,6697.3466508947295
38364,15154.635859272545
38365,48280.24760664555
38366,20240.536658206453
38367,134884.28845051068
38368,57429.37251544761
38369,56028.2898304711
38370,39386.90876741301
38371,51837.108062075495
38372,56807.57695361193
38373,33807.239827772275
38374,23462.339313109307
38375,135250.73852565553
38376,44588.307512151376
38377,94490.10993874882
38378,29195.467096451725
38379,72991.74924171713
38380,9297.187082110391
38381,27305.46120101532
38382,25069.12201717424
38383,78619.3970681377
38384,77968.20460474928
38385,5472.832174287664
38386,100705.81481941429
38387,38846.28405270514
38388,99904.8202030155
38389,57092.0814523657
38390,28889.668435650517
38391,16620.46938597195
38392,5656.814265848139
38393,67957.3682374972
38394,79045.29303729064
38395,95052.6166194623
38396,19188.987204130448
38397,58984.80139681559
38398,8198.696376568007
38399,49856.46426222463
38400,11247.532338106485
38401,19066.163429689645
38402,62383.59996940887
38403,62319.40506106407
38404,95107.61599424998
38405,96045.14466790002
38406,58277.63129261948
38407,123880.23825553994
38408,45988.911232314626
38409,6000.962889418384
38410,-4155.976454944444
38411,59977.250524718635
38412,82327.90302729297
38413,106206.29588352639
38414,84739.13790815887
38415,38148.02435271646
38416,19116.359116613774
38417,1200.3336098009656
38418,32822.67037328513
38419,84379.26432545697
38420,47620.26233743073
38421,61053.90141176266
38422,64233.991282768155
38423,37678.609358561545
38424,14381.941843734981
38425,29693.627738542276
38426,63469.673060612775
38427,121039.4875070713
38428,18050.2437685037
38429,95077.12542561484
38430,39044.25128295866
38431,23998.852731708594
38432,14651.253095208098
38433,32487.18627039929
38434,41061.70396378905
38435,44766.76642375564
38436,110877.51732685494
38437,17628.415881547644
38438,31995.41358673227
38439,16682.01458584088
38440,75135.41404054905
38441,24241.043519254636
38442,58338.21524113326
38443,143290.56268212854
38444,74994.50260725686
